round,client_id,participated,num_samples,update_norm_l2,update_norm_l1,update_norm_linf
14,13,1,4750,1.6808456182479858,2302.413818359375,0.13776502013206482
14,14,1,248,0.6411322355270386,812.0660400390625,0.048810482025146484
14,15,1,4923,2.5059590339660645,3463.655517578125,0.093287393450737
14,2,1,4862,1.9341973066329956,2524.359130859375,0.17097900807857513
14,3,1,1743,2.290985345840454,3190.179931640625,0.1324123740196228
14,4,1,3713,2.3735227584838867,3362.010986328125,0.09385985136032104
14,5,1,3867,1.4848098754882812,2106.57080078125,0.08590862900018692
14,6,1,1600,1.6802639961242676,2344.260009765625,0.08726195245981216
14,9,1,6520,2.1597721576690674,3386.2412109375,0.09652047604322433
15,0,1,298,1.1067941188812256,1276.3582763671875,0.07479415833950043
15,10,1,4596,2.0974409580230713,3126.210205078125,0.14796501398086548
15,11,1,1270,1.5678811073303223,2281.81494140625,0.10292580723762512
15,12,1,3437,1.5926610231399536,2159.469970703125,0.08461356163024902
15,13,1,4750,1.6962306499481201,2376.607177734375,0.12684479355812073
15,14,1,248,0.9114958047866821,1121.553466796875,0.06346932053565979
15,15,1,4923,1.770369291305542,2398.54052734375,0.08157981932163239
